suburb,state,latitude,longitude
Albert,NSW,-32.35,147.5
Tottenham,NSW,-32.244,147.3559
Five Ways,NSW,-32.2748,147.3438
Nevertire,NSW,-31.8478,147.7215
Wongarbon,NSW,-32.3328,148.7593
Girilambone,NSW,-31.5929,148.1368
Carinda,NSW,-30.4667,147.6833
Terrabella,NSW,-32.4318,148.7429
Ponto,NSW,-32.4469,148.7989
Nubingerie,NSW,-32.5167,148.6667
Geurie,NSW,-32.4006,148.8303
Bullagreen,NSW,-31.3159,148.0349
Merrygoen,NSW,-31.8279,149.2326
Byrock,NSW,-30.6606,146.4012
Brenda,NSW,-31.5929,148.1368
Muriel,NSW,-31.5929,148.1368
Pine Clump,NSW,-31.5929,148.1368
Quambone,NSW,-30.9331,147.8722
Nymagee,NSW,-32.0639,146.3161
Neilrex,NSW,-31.7226,149.3043
Eumungerie,NSW,-31.95,148.6215
The Marra,NSW,-30.8588,147.315
Hermidale,NSW,-31.5494,146.7246
Macquarie Marshes,NSW,-31.5929,148.1368
Westella,NSW,-32.3,148.9
Elong Elong,NSW,-32.1235,149.0262
Goodooga,NSW,-29.1131,147.4525
Coolabah,NSW,-31.0295,146.7149
Tooraweenah,NSW,-31.4333,148.9
Balladoran,NSW,-31.865,148.6521
Armatree,NSW,-31.446,148.4748
Lightning Ridge,NSW,-29.4274,147.9787
Angledool,NSW,-29.1102,147.9097
Talawanta,NSW,-29.5163,146.9462
Narran Lake,NSW,-29.752,146.8548
Weilmoringle,NSW,-29.2428,146.9219
Brewarrina,NSW,-29.9607,146.8599
Collerina,NSW,-29.6915,146.6479
Gongolgon,NSW,-30.3488,146.8979
Gunderbooka,NSW,-30.6087,145.7211
North Bourke,NSW,-30.0523,145.9489
Yantabulla,NSW,-29.3457,145.0012
Urisino,NSW,-29.7252,143.7619
Bourke,NSW,-30.0901,145.9365
Hungerford,NSW,-29.9029,145.1858
Tilpa,NSW,-30.9356,144.4165
Gumbalie,NSW,-29.9029,145.1858
Barringun,NSW,-28.8584,145.7219
Wanaaring,NSW,-29.703,144.1451
Louth,NSW,-30.5388,145.116
Fords Bridge,NSW,-29.7515,145.4273
Enngonia,NSW,-29.3223,145.8471
Ashfield,NSW,-33.8883,151.1227
Burwood,NSW,-33.8833,151.1
Burwood North,NSW,-33.8833,151.1
Upper Wilsons Creek,NSW,-28.5233,153.3849
Palmwoods,NSW,-28.5111,153.4049
Huonbrook,NSW,-28.5485,153.3846
Koonyum Range,NSW,-28.5554,153.4223
Montecollum,NSW,-28.5928,153.4594
Main Arm,NSW,-28.5554,153.4223
Wanganui,NSW,-28.5652,153.3807
Mullumbimby,NSW,-28.5524,153.4996
Mullumbimby Creek,NSW,-28.547,153.4356
Upper Main Arm,NSW,-28.4949,153.4118
Goonengerry,NSW,-28.6107,153.44
Wilsons Creek,NSW,-28.5641,153.4427
Robin Hill,NSW,-33.4229,149.5328
Gilmandyke,NSW,-33.7726,149.5455
Twenty Forests,NSW,-33.6757,149.7456
Clear Creek,NSW,-33.3368,149.6924
Judds Creek,NSW,-33.831,149.5354
Walang,NSW,-33.4519,149.7823
Upper Turon,NSW,-33.1334,149.777
Napoleon Reef,NSW,-33.4288,149.7515
O'Connell,NSW,-33.5333,149.7333
Newbridge,NSW,-33.5833,149.3833
Colo,NSW,-33.4167,150.8071
West Bathurst,NSW,-33.4092,149.5632
Peel,NSW,-33.3167,149.6333
Gemalla,NSW,-33.5003,149.8405
Killongbutta,NSW,-33.2216,149.3902
Abercrombie River,NSW,-33.8974,149.3439
Garthowen,NSW,-30.8565,150.9038
Glanmire,NSW,-33.4167,149.7167
O’Connell,NSW,-33.5333,149.7333
Oconnell,NSW,-33.5333,149.7333
Gowan,NSW,-33.1833,149.3667
Gormans Hill,NSW,-33.4671,149.5955
Limekilns,NSW,-33.2731,149.743
Mount Rankin,NSW,-33.2956,149.4837
Charlton,NSW,-33.4403,149.6443
Mitchell,NSW,-33.4273,149.5567
Watton,NSW,-33.4403,149.6443
Wisemans Creek,NSW,-33.6531,149.7029
Bruinbun,NSW,-33.1244,149.4559
Wiagdon,NSW,-33.2046,149.6753
Winburndale,NSW,-33.4403,149.6443
Curragh,NSW,-33.4403,149.6443
Jeremy,NSW,-33.9814,149.5205
Tambaroora,NSW,-32.9645,149.4076
Wattle Flat,NSW,-33.15,149.7
The Lagoon,NSW,-33.55,149.6167
Tannas Mount,NSW,-33.6063,149.6688
Trunkey,NSW,-33.8167,149.3333
Abercrombie,NSW,-33.3887,149.5458
Mount Panorama,NSW,-33.4572,149.55
Cow Flat,NSW,-33.5524,149.5206
Trunkey Creek,NSW,-33.8167,149.3333
Evans Plains,NSW,-33.4507,149.4961
Hobbys Yards,NSW,-33.6941,149.3274
Arkell,NSW,-33.7284,149.3909
Forest Grove,NSW,-33.4403,149.6443
Kelso,NSW,-33.4167,149.6
Isabella,NSW,-33.95,149.6667
Wimbledon,NSW,-33.5333,149.4333
Orton Park,NSW,-33.4667,149.5667
Billywillinga,NSW,-33.3037,149.4396
Rock Forest,NSW,-33.3675,149.431
Mount David,NSW,-33.8167,149.5833
Millah Murrah,NSW,-33.4403,149.6443
Ballyroe,NSW,-34.008,149.5366
Fosters Valley,NSW,-33.6029,149.5624
Wambool,NSW,-33.5046,149.7621
Bathampton,NSW,-33.5122,149.4212
Windradyne,NSW,-33.4054,149.5451
Laffing Waters,NSW,-33.3771,149.6222
Box Ridge,NSW,-31.4554,149.4884
Georges Plains,NSW,-33.5,149.5333
Crudine,NSW,-32.9667,149.7
The Rocks,NSW,-33.8592,151.2081
Bathurst,NSW,-33.4166,149.5806
South Bathurst,NSW,-33.4384,149.572
Yarras,NSW,-31.4189,152.3198
Rockley Mount,NSW,-33.5347,149.5514
Palmers Oaky,NSW,-33.2,149.8667
Dunkeld,NSW,-33.4106,149.4808
White Rock,NSW,-33.4403,149.6443
Charles Sturt University,NSW,-35.0608,147.3542
Arkstone,NSW,-34.09,149.6124
Triangle Flat,NSW,-33.75,149.5
Sofala,NSW,-33.0833,149.7
Paling Yards,NSW,-33.4403,149.6443
Duramana,NSW,-33.2847,149.5689
Locksley,NSW,-33.5142,149.7982
Stewarts Mount,NSW,-33.4403,149.6443
Yetholme,NSW,-33.45,149.8333
Eglinton,NSW,-33.3773,149.5465
Freemantle,NSW,-33.4403,149.6443
Perthville,NSW,-33.4874,149.5464
Sunny Corner,NSW,-33.3833,149.9
Bathurst West,NSW,-33.4092,149.5632
Llanarth,NSW,-33.3969,149.551
Fitzgeralds Valley,NSW,-33.4403,149.6443
Turondale,NSW,-33.0833,149.6167
Meadow Flat,NSW,-33.4333,149.9333
Copperhannia,NSW,-33.9161,149.261
Burraga,NSW,-33.95,149.5333
Raglan,NSW,-33.4167,149.6667
Rockley,NSW,-33.7,149.5667
Milkers Flat,NSW,-33.4403,149.6443
Brewongle,NSW,-33.4833,149.7167
Kirkconnell,NSW,-33.4298,149.8482
Dark Corner,NSW,-33.3333,149.8667
Bald Ridge,NSW,-33.8888,149.4609
Moorilda,NSW,-33.4403,149.6443
Dog Rocks,NSW,-33.4403,149.6443
Caloola,NSW,-33.6,149.4333
Gooloogong,NSW,-33.6241,148.409
Bowan Park,NSW,-33.3,148.8167
Murga,NSW,-33.3688,148.5511
Boree,NSW,-33.2411,148.8221
Cudal,NSW,-33.2856,148.7407
Toogong,NSW,-33.3333,148.6333
Manildra,NSW,-33.1825,148.6891
Gumble,NSW,-33.0818,148.6512
Bocobra,NSW,-33.1401,148.5662
Beargamil,NSW,-33.1465,148.2135
Alectown,NSW,-32.9333,148.25
Daroobalgie,NSW,-33.3333,148.0667
Kadina,NSW,-33.1465,148.2135
Cooks Myalls,NSW,-33.1465,148.2135
Bindogundra,NSW,-33.1465,148.2135
Cookamidgera,NSW,-33.2,148.3
Goonumbla,NSW,-33.0,148.1333
Nanardine,NSW,-33.0667,148.1167
Bumberry,NSW,-33.2,148.4833
Mickibri,NSW,-33.1465,148.2135
Shallow Rush,NSW,-33.1465,148.2135
Tichborne,NSW,-33.2167,148.1167
Parkesborough,NSW,-33.1833,148.1667
Parkes,NSW,-33.1372,148.1759
Goobang,NSW,-33.1,148.25
Brolgan,NSW,-33.1333,148.0667
Mandagery,NSW,-33.2167,148.4167
Mugincoble,NSW,-33.1833,148.2333
Leppington,NSW,-33.9698,150.7967
Austral,NSW,-33.9274,150.8081
Bradfield,NSW,-33.9333,150.7333
Bringelly,NSW,-33.9333,150.7333
St Andrews,NSW,-34.0224,150.8296
Minto Dc,NSW,-34.0214,150.8372
Bow Bowing,NSW,-34.0165,150.8403
Minto,NSW,-34.0333,150.85
Raby,NSW,-34.0185,150.8176
Varroville,NSW,-34.0032,150.8111
Minto Heights,NSW,-34.0345,150.8744
Glenfield,NSW,-33.9667,150.9
Darkes Forest,NSW,-34.2377,150.9195
Otford,NSW,-34.2129,150.9982
Woronora Dam,NSW,-34.1452,150.985
Coalcliff,NSW,-34.2457,150.9682
Stanwell Tops,NSW,-34.2193,150.9764
Lilyvale,NSW,-34.1861,151.0165
Stanwell Park,NSW,-34.2261,150.9858
Helensburgh,NSW,-34.1784,150.9952
Maddens Plains,NSW,-34.2064,150.9806
Kearns,NSW,-34.0219,150.8008
Eschol Park,NSW,-34.0298,150.8096
Eagle Vale,NSW,-34.0375,150.8136
Blairmount,NSW,-34.0508,150.7924
Claymore,NSW,-34.0465,150.8111
Menangle Park,NSW,-34.1044,150.7507
Glenquarie,NSW,-34.0044,150.8965
Macquarie Fields,NSW,-33.9921,150.8931
Long Point,NSW,-34.0167,150.9
Narellan,NSW,-34.0434,150.7324
Narellan Vale,NSW,-34.0497,150.7439
Smeaton Grange,NSW,-34.0371,150.7577
Currans Hill,NSW,-34.0431,150.773
Narellan Dc,NSW,-34.0417,150.7503
Mount Annan,NSW,-34.0529,150.7598
Harrington Park,NSW,-34.024,150.735
Haberfield,NSW,-33.883,151.1439
Wareemba,NSW,-33.8582,151.1309
Five Dock,NSW,-33.8674,151.1291
Rodd Point,NSW,-33.8666,151.1399
Chiswick,NSW,-33.85,151.1385
Canada Bay,NSW,-33.8648,151.1142
Abbotsford,NSW,-33.8489,151.128
Russell Lea,NSW,-33.8589,151.1411
Drummoyne,NSW,-33.8524,151.1549
Newington,NSW,-33.8349,151.057
Wentworth Point,NSW,-33.8308,151.0744
Homebush Bay,NSW,-33.8627,151.067
Sydney Olympic Park,NSW,-33.8498,151.0683
Strathfield,NSW,-33.881,151.0799
North Strathfield,NSW,-33.8569,151.0912
Mortlake,NSW,-33.8422,151.1072
Concord,NSW,-33.8472,151.1038
Cabarita,NSW,-33.8472,151.1164
Breakfast Point,NSW,-33.8429,151.1107
Concord West,NSW,-33.8481,151.0861
Rhodes,NSW,-33.8266,151.0881
Liberty Grove,NSW,-33.8409,151.084
Concord West Dc,NSW,-33.8386,151.0861
Concord Repatriation Hospital,NSW,-33.8658,151.1016
Homebush West,NSW,-33.8627,151.067
Homebush,NSW,-33.8667,151.0833
Homebush South,NSW,-33.8647,151.0751
Waterloo,NSW,-33.8994,151.2053
Auburn,NSW,-33.85,151.0333
Bankstown,NSW,-33.9167,151.0333
Milperra,NSW,-33.9393,150.9815
Lansdowne,NSW,-33.896,150.9756
Carramar,NSW,-33.8838,150.9615
Villawood,NSW,-33.8843,150.9803
Belmore,NSW,-33.919,151.0894
Campsie,NSW,-33.9125,151.1028
Lakemba Dc,NSW,-33.922,151.0716
Wiley Park,NSW,-33.9242,151.0674
Lakemba,NSW,-33.9197,151.0759
Roselands,NSW,-33.9332,151.0732
Punchbowl,NSW,-33.9289,151.0511
Bass Hill,NSW,-33.8986,150.9954
Georges Hall,NSW,-33.9088,150.9885
Yagoona West,NSW,-33.9049,151.02
Yagoona,NSW,-33.9049,151.02
Bankstown Square,NSW,-33.9196,151.0308
Mount Lewis,NSW,-33.9175,151.0483
Bankstown Airport,NSW,-33.9196,151.0308
Bankstown Aerodrome,NSW,-33.9196,151.0308
Bankstown North,NSW,-33.9196,151.0308
Condell Park,NSW,-33.9246,151.0109
Manahan,NSW,-33.9196,151.0308
Marrickville,NSW,-33.9074,151.1555
Marrickville Metro,NSW,-33.9074,151.1555
Marrickville South,NSW,-33.9074,151.1555
Earlwood,NSW,-33.9209,151.1251
Undercliffe,NSW,-33.9235,151.1146
Clemton Park,NSW,-33.9262,151.1041
Narwee,NSW,-33.9465,151.0692
Beverly Hills,NSW,-33.948,151.0798
Lugarno,NSW,-33.9827,151.0418
Peakhurst Heights,NSW,-33.9774,151.0556
Peakhurst,NSW,-33.9629,151.0516
Peakhurst Dc,NSW,-33.9675,151.0497
Riverwood,NSW,-33.9473,151.0497
Padstow,NSW,-33.9569,151.0319
Padstow Heights,NSW,-33.9674,151.0399
Revesby Heights,NSW,-33.9671,151.0184
Revesby North,NSW,-33.9586,151.0175
Revesby,NSW,-33.95,151.0167
East Hills,NSW,-33.961,150.9882
Picnic Point,NSW,-33.9806,150.9966
Panania,NSW,-33.9537,150.9973
Ariah Park,NSW,-34.3493,147.2218
Beckom,NSW,-34.3152,146.9679
Tara,NSW,-34.5,147.1667
Binya,NSW,-34.2391,146.3376
Kamarah,NSW,-34.3255,146.7831
Ardlethan,NSW,-34.3569,146.9018
Mirrool,NSW,-34.2378,147.0645
Bectric,NSW,-34.4948,147.2354
Walleroobie,NSW,-34.494,147.0472
Quandary,NSW,-34.3833,147.3167
Mount Crystal,NSW,-34.3569,146.9391
Moombooldool,NSW,-34.3016,146.6541
Barellan,NSW,-34.2849,146.5722
Rankins Springs,NSW,-33.8407,146.2634
Erigolia,NSW,-33.8605,146.3552
Gubbata,NSW,-33.6654,146.6463
Kikoira,NSW,-33.6529,146.6599
Ungarie,NSW,-33.6417,146.975
Girral,NSW,-33.7058,147.0758
North Yalgogrin,NSW,-33.8403,146.8489
Naradhan,NSW,-33.6132,146.3268
Yaddra,NSW,-33.1667,146.65
Tallimba,NSW,-33.9935,146.8796
Weethalle,NSW,-33.8764,146.622
Melbergen,NSW,-33.7033,146.044
Weja,NSW,-33.5332,146.8219
Bygalorie,NSW,-33.4667,146.8
Tullibigeal,NSW,-33.4207,146.7259
Wallanthery,NSW,-33.3487,145.8342
Hillston,NSW,-33.4827,145.5353
White Top,NSW,-33.2947,145.6129
Lake Brewster,NSW,-33.2947,145.6129
Monia Gap,NSW,-33.2947,145.6129
Roto,NSW,-33.0526,145.4693
Yenda,NSW,-34.2453,146.2027
Myall Park,NSW,-34.2453,146.2027
Mossgiel,NSW,-33.2495,144.5657
Manara,NSW,-32.4734,143.9423
Ivanhoe,NSW,-32.9004,144.3015
Trida,NSW,-33.0203,145.017
Conoble,NSW,-32.9109,144.4566
Beilpajah,NSW,-32.9109,144.4566
St Leonards,NSW,-33.8234,151.1984
Manly,NSW,-33.798,151.2883
Mooney Mooney,NSW,-33.5243,151.201
Dangar Island,NSW,-33.5386,151.2415
Cogra Bay,NSW,-33.5198,151.222
Bar Point,NSW,-33.5122,151.1622
Milsons Passage,NSW,-33.5169,151.1774
Cheero Point,NSW,-33.5096,151.1932
Brooklyn,NSW,-33.549,151.2249
Bensville,NSW,-33.4976,151.3808
Kincumber South,NSW,-33.4866,151.377
Bouddi,NSW,-33.518,151.3858
Saratoga,NSW,-33.4756,151.3521
Davistown,NSW,-33.4856,151.3615
Picketts Valley,NSW,-33.4553,151.4109
Copacabana,NSW,-33.4869,151.4359
Avoca Beach,NSW,-33.4682,151.4339
Yattalunga,NSW,-33.4804,151.3932
Macmasters Beach,NSW,-33.4966,151.4221
Green Point,NSW,-33.444,151.3682
Kincumber,NSW,-33.4694,151.3966
Central Coast Mc,NSW,-33.333,151.3853
Pearl Beach,NSW,-33.5444,151.3034
Patonga,NSW,-33.5486,151.2719
Wondabyne,NSW,-33.5009,151.2213
Horsfield Bay,NSW,-33.4924,151.301
Phegans Bay,NSW,-33.4878,151.3082
Woy Woy Bay,NSW,-33.4834,151.312
Little Wobby,NSW,-33.5454,151.2564
Blackwall,NSW,-33.5025,151.3279
Woy Woy,NSW,-33.4843,151.3247
Koolewong,NSW,-33.465,151.3157
Box Head,NSW,-33.5308,151.355
Umina Beach,NSW,-33.5231,151.3132
St Huberts Island,NSW,-33.4956,151.3462
Hardys Bay,NSW,-33.5247,151.3617
Empire Bay,NSW,-33.4939,151.3629
Booker Bay,NSW,-33.5125,151.3459
Daleys Point,NSW,-33.4969,151.355
Killcare,NSW,-33.5167,151.3667
Killcare Heights,NSW,-33.5239,151.3682
Wagstaffe,NSW,-33.5236,151.3409
Pretty Beach,NSW,-33.5167,151.35
Ettalong Beach,NSW,-33.5106,151.3304
Palm Grove,NSW,-33.3333,151.3167
Kangy Angy,NSW,-33.3188,151.3964
Ourimbah,NSW,-33.3142,151.3303
Fountaindale,NSW,-33.3477,151.4011
Palmdale,NSW,-33.3333,151.3667
Wamberal,NSW,-33.4155,151.4456
Forresters Beach,NSW,-33.407,151.476
Terrigal,NSW,-33.4482,151.4467
Erina Heights,NSW,-33.4252,151.3995
North Avoca,NSW,-33.4561,151.4351
Berkeley Vale,NSW,-33.35,151.4333
The Entrance North,NSW,-33.3357,151.5034
Magenta,NSW,-33.292,151.5469
Chittaway Bay,NSW,-33.3277,151.4297
Tumbi Umbi,NSW,-33.3667,151.45
Chittaway Point,NSW,-33.3236,151.4419
Bay Village,NSW,-33.3483,151.4732
Bateau Bay,NSW,-33.3833,151.4667
Blue Bay,NSW,-33.3541,151.5002
The Entrance,NSW,-33.3388,151.4978
Killarney Vale,NSW,-33.3632,151.458
Long Jetty,NSW,-33.3592,151.4883
Toowoon Bay,NSW,-33.3581,151.4971
Glenning Valley,NSW,-33.3537,151.4262
Shelly Beach,NSW,-33.37,151.4852
Colongra,NSW,-33.2069,151.5436
Buff Point,NSW,-33.2229,151.5312
Halekulani,NSW,-33.2191,151.5525
Budgewoi Peninsula,NSW,-33.2106,151.5855
Doyalson,NSW,-33.1963,151.5128
San Remo,NSW,-33.2147,151.521
Doyalson North,NSW,-33.1873,151.5488
Blue Haven,NSW,-33.2111,151.5035
Budgewoi,NSW,-33.2339,151.5541
Lake Haven,NSW,-33.243,151.5043
Charmhaven,NSW,-33.2267,151.5028
Noraville,NSW,-33.2679,151.5535
Norah Head,NSW,-33.2833,151.5667
Canton Beach,NSW,-33.2744,151.5461
Toukley,NSW,-33.2637,151.5384
Gorokan,NSW,-33.2576,151.5097
Greta Main,NSW,-32.8887,151.2832
Cedar Creek,NSW,-32.8552,151.2186
Millfield,NSW,-32.8886,151.2613
Milsons Arm,NSW,-32.9173,151.1793
Bellbird Heights,NSW,-32.8504,151.329
Narone Creek,NSW,-32.9173,151.1793
Yallambie,NSW,-32.9173,151.1793
Yengo National Park,NSW,-32.9173,151.1793
Mootai,NSW,-32.9173,151.1793
Laguna,NSW,-32.9902,151.1346
Paynes Crossing,NSW,-32.895,151.1079
Paxton,NSW,-32.9061,151.2849
Elrington,NSW,-32.8709,151.4222
Aberdare,NSW,-32.8411,151.3817
Ellalong,NSW,-32.9151,151.3116
Wollombi,NSW,-32.9388,151.1415
Corrabare,NSW,-32.9173,151.1793
Olney,NSW,-32.9173,151.1793
Abernethy,NSW,-32.8875,151.4022
Moruben,NSW,-32.9173,151.1793
Cessnock West,NSW,-32.9173,151.1793
Pelton,NSW,-32.8783,151.3109
Kitchener,NSW,-32.8813,151.3671
Mount View,NSW,-32.85,151.2833
Bellbird,NSW,-32.8599,151.3187
Murrays Run,NSW,-33.0831,151.1537
Cessnock,NSW,-32.8321,151.3562
Lovedale,NSW,-32.7705,151.3648
Fernances Crossing,NSW,-33.0602,151.1311
Congewai,NSW,-32.9765,151.2692
Yengo,NSW,-32.8931,150.8457
Watagan,NSW,-33.013,151.1947
Kearsley,NSW,-32.8543,151.3992
Sweetmans Creek,NSW,-32.8893,151.1818
Nulkaba,NSW,-32.8103,151.3483
Quorrobolong,NSW,-32.9297,151.4021
Dairy Arm,NSW,-33.052,151.1714
Halloran,NSW,-33.2323,151.4367
Hamlyn Terrace,NSW,-33.2512,151.4763
Kiar,NSW,-33.2012,151.4376
Kingfisher Shores,NSW,-33.1713,151.557
Wyongah,NSW,-33.2747,151.489
Lemon Tree,NSW,-33.1492,151.3635
Kanwal,NSW,-33.253,151.4911
Durren Durren,NSW,-33.1819,151.3952
Warnervale,NSW,-33.2466,151.4517
Tacoma South,NSW,-33.293,151.4534
Gwandalan,NSW,-33.1354,151.5829
Moonee,NSW,-30.2057,153.1529
Little Jilliby,NSW,-33.2407,151.3701
Freemans,NSW,-33.2063,151.6012
Yarramalong,NSW,-33.2333,151.2833
Watanobbi,NSW,-33.2677,151.4225
Frazer Park,NSW,-33.1456,151.5011
Wadalba,NSW,-33.2723,151.4649
Tacoma,NSW,-33.2879,151.4624
Wyee,NSW,-33.1825,151.488
Wyong,NSW,-33.2825,151.4233
South Tacoma,NSW,-33.1456,151.5011
Mardi,NSW,-33.2937,151.4015
Cedar Brush Creek,NSW,-33.1667,151.2833
Rocky Point,NSW,-33.2934,151.4699
Wyee Point,NSW,-33.1458,151.5078
Ravensdale,NSW,-33.1744,151.3007
Woongarrah,NSW,-33.2413,151.4756
Summerland Point,NSW,-33.1409,151.5656
Wallarah,NSW,-33.2291,151.4547
Mannering Park,NSW,-33.1581,151.5348
Jilliby,NSW,-33.2261,151.4168
Dooralong,NSW,-33.1833,151.35
Wybung,NSW,-33.1456,151.5011
Chain Valley Bay,NSW,-33.1724,151.5714
Wyong Creek,NSW,-33.2667,151.3667
Point Wolstoncroft,NSW,-33.1167,151.5868
Alison,NSW,-33.2768,151.4021
Crangan Bay,NSW,-33.1735,151.5882
Lake Munmorah,NSW,-33.1972,151.5824
Tuggerawong,NSW,-33.2804,151.4804
Bushells Ridge,NSW,-33.21,151.4747
Tuggerah,NSW,-33.3067,151.4288
Martinsville,NSW,-33.0667,151.4167
Cooranbong,NSW,-33.0762,151.4541
Woodberry,NSW,-32.7931,151.6769
Tarro,NSW,-32.8,151.6667
Stockrington,NSW,-32.8585,151.606
Hexham,NSW,-32.8293,151.6844
Chisholm,NSW,-32.819,151.6539
Thornton,NSW,-32.7833,151.6333
Beresfield,NSW,-32.8,151.65
Lenaghan,NSW,-32.8417,151.6359
Black Hill,NSW,-32.8377,151.6187
Tomago,NSW,-32.827,151.7131
Stanford Merthyr,NSW,-32.8247,151.4936
Kurri Kurri,NSW,-32.8193,151.4791
Pelaw Main,NSW,-32.8378,151.4815
Oban,NSW,-30.1333,151.8667
Bassendean,NSW,-30.2607,151.5837
New Valley,NSW,-30.2607,151.5837
Falconer,NSW,-30.2607,151.5837
Brockley,NSW,-30.2605,151.8466
Guyra,NSW,-30.2168,151.6678
Briarbrook,NSW,-30.2607,151.5837
Llangothlin,NSW,-30.1372,151.6843
Bald Blair,NSW,-30.2607,151.5837
Ben Lomond,NSW,-30.0167,151.6667
Georges Creek,NSW,-30.7461,152.1945
South Guyra,NSW,-30.2343,151.6742
The Gulf,NSW,-29.3167,151.4833
Brushy Creek,NSW,-30.2607,151.5837
The Basin,NSW,-30.2607,151.5837
Black Mountain,NSW,-30.3107,151.6582
Baldersleigh,NSW,-30.2555,151.426
Glen Nevis,NSW,-30.2607,151.5837
Tubbamurra,NSW,-30.1152,151.7679
Backwater,NSW,-30.0652,151.8846
Mount Mitchell,NSW,-29.9441,151.8412
Green Hills,NSW,-32.9176,149.5836
Tenterden,NSW,-30.1318,151.4346
Wandsworth,NSW,-30.0671,151.52
Maybole,NSW,-29.8985,151.5846
Glencoe,NSW,-29.9249,151.7223
Bucca,NSW,-30.1574,153.0958
Boambee,NSW,-30.3398,153.0678
Dairyville,NSW,-30.2667,152.9667
North Boambee Valley,NSW,-30.313,153.0693
Korora,NSW,-30.2462,153.1149
Nana Glen,NSW,-30.1333,153.0167
Lower Bucca,NSW,-30.15,153.0833
Upper Orara,NSW,-30.2833,153.0
Karangi,NSW,-30.2667,153.05
Sherwood,NSW,-31.0649,152.7288
Coramba,NSW,-30.2202,153.0134
Lowanna,NSW,-30.2167,152.9
Coffs Harbour Plaza,NSW,-30.2818,153.0168
Coffs Harbour Dc,NSW,-30.2818,153.0168
Glenreagh,NSW,-30.0534,152.9786
Coffs Harbour,NSW,-30.2963,153.1135
Ulong,NSW,-30.2384,152.8799
Bonville,NSW,-30.3828,153.0596
Brooklana,NSW,-30.2928,152.8913
Coffs Harbour Jetty,NSW,-30.2818,153.0168
Sapphire Beach,NSW,-30.2261,153.1363
Moonee Beach,NSW,-30.2057,153.1529
Corindi Beach,NSW,-30.0167,153.1856
Mullaway,NSW,-30.0804,153.1959
Woolgoolga,NSW,-30.1106,153.2007
Upper Corindi,NSW,-30.0388,153.1131
Dirty Creek,NSW,-30.0765,153.1879
Arrawarra Headland,NSW,-30.0703,153.1974
Safety Beach,NSW,-30.0929,153.1947
Emerald Beach,NSW,-30.1639,153.1819
Arrawarra,NSW,-30.0606,153.1907
Red Rock,NSW,-29.9845,153.2262
Sandy Beach,NSW,-30.1468,153.1924
Lavadia,NSW,-29.7129,153.0718
Ulmarra,NSW,-29.6329,153.0308
Tucabia,NSW,-29.6636,153.1043
Diggers Camp,NSW,-29.8133,153.2884
Calliope,NSW,-29.7276,153.1609
Gilletts Ridge,NSW,-29.7276,153.1609
Swan Creek,NSW,-29.7276,153.1609
Coldstream,NSW,-29.6005,153.1053
Lake Hiawatha,NSW,-29.7276,153.1609
Minnie Water,NSW,-29.7759,153.2973
Pillar Valley,NSW,-29.7597,153.1216
Wooli,NSW,-29.8616,153.2677
Tullymorgan,NSW,-29.3735,153.1179
Palmers Island,NSW,-29.4198,153.2884
Palmers Channel,NSW,-29.4693,153.2679
Ashby,NSW,-29.4318,153.1929
Shark Creek,NSW,-29.541,153.1983
Woodford,NSW,-29.4833,153.223
Brooms Head,NSW,-29.609,153.3386
James Creek,NSW,-29.4561,153.2495
Gulmarrad,NSW,-29.487,153.2334
Sandon,NSW,-29.6775,153.331
Ashby Island,NSW,-29.4833,153.223
Ashby Heights,NSW,-29.4833,153.223
The Sandon,NSW,-29.4833,153.223
Townsend,NSW,-29.4662,153.2207
Taloumbi,NSW,-29.5376,153.251
Ilarwill,NSW,-29.4818,153.1846
Maclean,NSW,-29.4581,153.1975
Jacky Bulbin Flat,NSW,-29.305,153.136
Woodford Island,NSW,-29.5352,153.1379
Angourie,NSW,-29.4763,153.3588
Yuraygir,NSW,-29.532,153.335
Yamba,NSW,-29.4375,153.3591
Wooloweyah,NSW,-29.4809,153.3428
Micalo Island,NSW,-29.4662,153.3456
Freeburn Island,NSW,-29.4042,153.3322
Harwood,NSW,-29.4258,153.2418
The Freshwater,NSW,-29.4015,153.3511
Iluka,NSW,-29.4015,153.3511
Woody Head,NSW,-29.4015,153.3511
Kilgin,NSW,-29.0491,153.376
Tabbimoble,NSW,-29.1985,153.2679
Esk,NSW,-29.0031,153.2993
New Italy,NSW,-29.1318,153.2679
The Gap,NSW,-28.4972,152.9496
Moonem,NSW,-29.0031,153.2993
Trustums Hill,NSW,-29.0031,153.2993
Buckendoon,NSW,-29.0485,153.3512
Woodburn,NSW,-29.0716,153.3461
Rileys Hill,NSW,-29.0167,153.4
Broadwater,NSW,-29.0111,153.4356
Camperdown,NSW,-33.8897,151.1764
Bayldon,NSW,-30.355,153.0877
Toormina,NSW,-30.3538,153.0884
Boambee East,NSW,-30.3466,153.0732
Sawtell,NSW,-30.3646,153.1014
Dorrigo Mountain,NSW,-30.3893,152.7261
Marengo,NSW,-30.1725,152.3615
Ebor,NSW,-30.4018,152.349
Dundurrabin,NSW,-30.1919,152.5513
Tallowwood Ridge,NSW,-30.2192,152.7058
Tyringham,NSW,-30.2149,152.5434
Fernbrook,NSW,-30.3407,152.6198
North Dorrigo,NSW,-30.2955,152.6862
Hernani,NSW,-30.2969,152.4208
