suburb,state,latitude,longitude,assigned_region
Diggers Camp,NSW,-29.8133,153.2884,
Calliope,NSW,-29.7276,153.1609,
Swan Creek,NSW,-29.7276,153.1609,
Coldstream,NSW,-29.6005,153.1053,
Minnie Water,NSW,-29.7759,153.2973,
Wooli,NSW,-29.8616,153.2677,
Ashby,NSW,-29.4318,153.1929,
Woodford,NSW,-29.4833,153.223,
Brooms Head,NSW,-29.609,153.3386,
Sandon,NSW,-29.6775,153.331,
The Sandon,NSW,-29.4833,153.223,
Jacky Bulbin Flat,NSW,-29.305,153.136,
Angourie,NSW,-29.4763,153.3588,
Yuraygir,NSW,-29.532,153.335,
Yamba,NSW,-29.4375,153.3591,
The Freshwater,NSW,-29.4015,153.3511,
Iluka,NSW,-29.4015,153.3511,
Woody Head,NSW,-29.4015,153.3511,
Tabbimoble,NSW,-29.1985,153.2679,
Esk,NSW,-29.0031,153.2993,
The Gap,NSW,-28.4972,152.9496,
Moonem,NSW,-29.0031,153.2993,
Trustums Hill,NSW,-29.0031,153.2993,
Woodburn,NSW,-29.0716,153.3461,
Broadwater,NSW,-29.0111,153.4356,
Camperdown,NSW,-33.8897,151.1764,
Bayldon,NSW,-30.355,153.0877,
Sawtell,NSW,-30.3646,153.1014,
Marengo,NSW,-30.1725,152.3615,
Ebor,NSW,-30.4018,152.349,
Hernani,NSW,-30.2969,152.4208,
Leigh,NSW,-30.25,152.7167,
Muldiva,NSW,-30.272,152.6252,
Maynards Plains,NSW,-30.272,152.6252,
Glen Fernaigh,NSW,-30.272,152.6252,
Gangara,NSW,-30.272,152.6252,
Briggsvale,NSW,-30.2497,152.7784,
Cascade,NSW,-30.2317,152.7898,
Dorrigo North,NSW,-30.2955,152.6862,
Morangarell,NSW,-34.15,147.7,
Mimosa,NSW,-34.6,147.45,
Reefton,NSW,-34.2451,147.4351,
Springdale,NSW,-34.4667,147.7333,
Sebastopol,NSW,-34.5833,147.5333,
Grogan,NSW,-34.3167,147.8,
Tooyal,NSW,-34.9667,147.1833,
The Pilliga,NSW,-30.6716,149.3375,
Pilliga,NSW,-30.3558,148.8879,
Pine Grove,NSW,-30.8322,148.3799,
Cullinga,NSW,-34.5333,148.15,
Wallendbeen,NSW,-34.5333,148.15,
Coolac,NSW,-34.9285,148.1651,
Adjungbilly,NSW,-35.0861,148.4147,
Gobarralong,NSW,-34.9902,148.2512,
Black Creek,NSW,-35.0668,147.9251,
Sandy Gully,NSW,-35.0668,147.9251,
The Grove,NSW,-35.0668,147.9251,
Westwood,NSW,-35.0668,147.9251,
Back Creek,NSW,-35.0668,147.9251,
Ellerslie,NSW,-33.3103,147.2462,
Darbys Falls,NSW,-33.9024,148.856,
Roseberg,NSW,-33.8342,149.0498,
Mount Mcdonald,NSW,-33.9,148.95,
Woodstock,NSW,-33.7446,148.8489,
Lyndhurst,NSW,-33.6733,149.0477,
Barry,NSW,-33.6484,149.2743,
Kings Plains,NSW,-33.5,149.3333,
Vittoria,NSW,-33.5707,149.2724,
Koorawatha,NSW,-34.0378,148.5561,
Granville,NSW,-33.8406,151.0075,
Potts Hill,NSW,-33.8931,151.0337,
Regents Park Dc,NSW,-33.8897,151.0237,
Birrong,NSW,-33.8925,151.0207,
Regents Park,NSW,-33.8833,151.0167,
Auburn South,NSW,-33.85,151.0333,
Toongabbie East,NSW,-33.7855,150.9595,
Toongabbie,NSW,-33.7833,150.95,
Blacktown Westpoint,NSW,-33.7744,150.8987,
Prospect,NSW,-33.8015,150.9136,
Kings Park,NSW,-33.7432,150.9076,
Chester Hill,NSW,-33.879,150.9995,
Sefton,NSW,-33.8877,151.0105,
Smithfield,NSW,-33.85,150.9333,
Smithfield West,NSW,-33.8667,150.917,
Wetherill Park Bc,NSW,-33.8502,150.9279,
Wetherill Park,NSW,-33.8428,150.9006,
Fairfield,NSW,-33.8667,150.95,
Fairfield East,NSW,-33.8694,150.9713,
Shadforth,NSW,-33.3918,149.1997,
Belgravia,NSW,-33.1152,149.0346,
Spring Hill,NSW,-33.3988,149.1525,
Bowen,NSW,-33.5719,150.6256,
Kerrs Creek,NSW,-33.0505,149.1004,
Lucknow,NSW,-33.346,149.1621,
Mullion Creek,NSW,-33.1252,149.1276,
Ammerdown,NSW,-33.3354,149.2323,
Springside,NSW,-33.3354,149.2323,
Calare,NSW,-33.3354,149.2323,
Cheesemans Creek,NSW,-33.3354,149.2323,
Cullya,NSW,-33.3354,149.2323,
Kaleentha,NSW,-33.3354,149.2323,
Orange Dc,NSW,-33.3354,149.2323,
Orange Moulder Street,NSW,-33.3354,149.2323,
Pinnacle,NSW,-33.3354,149.2323,
Suma Park,NSW,-33.3354,149.2323,
Towac,NSW,-33.3354,149.2323,
Warrendine,NSW,-33.3354,149.2323,
Windera,NSW,-33.3354,149.2323,
Huntley,NSW,-33.3695,149.1343,
Bloomfield,NSW,-33.3198,149.0922,
Bletchington,NSW,-33.2685,149.0942,
Cranbury,NSW,-33.4,148.7,
Narrambla,NSW,-33.3354,149.2323,
Orange East,NSW,-33.3354,149.2323,
Four Mile Creek,NSW,-33.4318,148.9512,
Spring Creek,NSW,-33.3354,149.2323,
Summer Hill,NSW,-33.8915,151.1382,
Glenroi,NSW,-33.3006,149.1052,
Mount Aquila,NSW,-32.8572,149.1569,
Mookerawa,NSW,-32.7852,149.1295,
Walmer,NSW,-32.6667,148.75,
Lake Burrendong,NSW,-32.7763,149.0256,
Mumbil,NSW,-32.7167,149.05,
Apsley,NSW,-32.5985,148.9679,
Wellington,NSW,-32.5559,148.9451,
Spicers Creek,NSW,-32.3119,149.1598,
Maryvale,NSW,-32.4735,148.9012,
Larras Lee,NSW,-33.0,148.85,
Euchareena,NSW,-32.9167,149.1167,
Amaroo,NSW,-33.1595,148.9274,
Warnecliffe,NSW,-33.0191,148.9177,
Cundumbul,NSW,-32.8557,148.9296,
Boomey,NSW,-32.9927,148.9636,
The Shades,NSW,-33.0191,148.9177,
Eurimbla,NSW,-32.8463,148.8435,
Yullundry,NSW,-32.8812,148.6995,
Eurimbula,NSW,-32.8812,148.6995,
Loombah,NSW,-32.8812,148.6995,
Cumnock,NSW,-32.9306,148.7549,
Baldry,NSW,-32.8667,148.5,
Bournewood,NSW,-32.7309,148.624,
Obley,NSW,-32.7,148.5667,
Yeoval,NSW,-32.7542,148.6481,
Hunter Region Mc,NSW,-32.5941,151.8862,
Bonnington Park,NSW,-32.356,151.5208,
Upper Allyn,NSW,-32.356,151.5208,
Carrabolla,NSW,-32.2757,151.4402,
Bolwarra,NSW,-32.7167,151.5667,
Hillsborough,NSW,-32.9655,151.6724,
Maitland,NSW,-32.7331,151.5574,
Allandale,NSW,-32.7246,151.4094,
Rosebrook,NSW,-32.65,151.5167,
Melville,NSW,-32.72,151.5334,
Maitland North,NSW,-32.72,151.5334,
Upper Karuah River,NSW,-32.3241,151.9093,
Nooroo,NSW,-32.3943,151.901,
Monkerai,NSW,-32.2915,151.8602,
Sugarloaf,NSW,-32.3895,151.719,
Stroud Hill,NSW,-32.3841,151.7868,
Cambra,NSW,-32.4397,151.6947,
Tillegra,NSW,-32.4397,151.6947,
Upper Chichester,NSW,-32.4397,151.6947,
Dusodie,NSW,-32.4397,151.6947,
Brookfield,NSW,-32.5093,151.7596,
Main Creek,NSW,-32.297,151.8026,
Salisbury,NSW,-32.25,151.5667,
Brownmore,NSW,-32.4397,151.6947,
Dingadee,NSW,-32.4397,151.6947,
Chichester,NSW,-32.2,151.6167,
Mabins Well,NSW,-34.5833,145.8019,
Gala Vale,NSW,-34.5833,145.8019,
Coree South,NSW,-35.3454,145.4289,
Four Corners,NSW,-32.137,146.3013,
Perekerten,NSW,-35.1426,144.0724,
Congo,NSW,-35.9563,150.1491,
Bingie,NSW,-36.0105,150.1483,
Moruya,NSW,-35.9125,150.0814,
Mossy Point,NSW,-35.8398,150.1804,
Tomakin,NSW,-35.8233,150.1879,
Tuross Head,NSW,-36.0533,150.1332,
Broulee,NSW,-35.8547,150.1739,
Moruya Heads,NSW,-35.9177,150.1537,
Meringo,NSW,-35.9803,150.1346,
Stony Creek,NSW,-36.2891,148.7385,
Cadgee,NSW,-36.1582,149.8996,
Bodalla,NSW,-36.0912,150.0506,
Potato Point,NSW,-36.0946,150.1389,
Gundillion,NSW,-35.4753,149.7926,
Monga,NSW,-35.5755,149.9204,
Tolwong,NSW,-35.4753,149.7926,
Jerrabattculla,NSW,-35.4753,149.7926,
Araluen North,NSW,-35.4753,149.7926,
Murrengenburg,NSW,-35.4753,149.7926,
Wog Wog,NSW,-35.2944,150.0327,
St George,NSW,-35.4753,149.7926,
Kain,NSW,-35.7167,149.5667,
Endrick,NSW,-35.4753,149.7926,
Araluen,NSW,-35.6459,149.8174,
Bulee,NSW,-35.4753,149.7926,
Coolumburra,NSW,-35.4753,149.7926,
Sassafras,NSW,-35.1,150.25,
Touga,NSW,-34.9546,150.0911,
Majors Creek,NSW,-35.5689,149.7455,
Oranmeir,NSW,-35.4753,149.7926,
Back Creek,NSW,-35.4753,149.7926,
Budawang,NSW,-35.4507,149.9657,
Corang,NSW,-35.2,150.0167,
Nerriga,NSW,-35.1167,150.0833,
Charleys Forest,NSW,-35.3558,149.9957,
Wetherill Park Dc,NSW,-33.8428,150.9006,
Yennora,NSW,-33.8617,150.9686,
Guildford,NSW,-33.8586,150.9946,
Canley Vale,NSW,-33.8866,150.948,
Lansvale,NSW,-33.9007,150.9508,
Casula,NSW,-33.9522,150.8995,
Hammondville,NSW,-33.9483,150.9521,
Chipping Norton,NSW,-33.918,150.9593,
Casula Mall,NSW,-33.9305,150.9226,
Liverpool South,NSW,-33.9305,150.9226,
Liverpool Westfield,NSW,-33.9305,150.9226,
Horsley Park,NSW,-33.8432,150.8489,
Wentworth Port,NSW,-33.8924,150.8795,
Kemps Creek,NSW,-33.8806,150.7876,
Walbundrie,NSW,-35.6938,146.742,
Bidgeemia,NSW,-35.8976,147.3391,
Yerong Creek,NSW,-35.3887,147.058,
Greg Greg,NSW,-36.0485,148.0512,
Indi,NSW,-35.8976,147.3391,
Welaregang,NSW,-35.998,147.9637,
Jingellic,NSW,-35.9152,147.6846,
Murray Gorge,NSW,-35.8976,147.3391,
Jagungal Wilderness,NSW,-35.8976,147.3391,
Rand,NSW,-35.6008,146.6235,
Geehi,NSW,-36.3667,148.1667,
Howlong,NSW,-35.982,146.6325,
Back Creek,NSW,-33.8267,147.1746,
Nanami,NSW,-33.5333,148.4,
Trajere,NSW,-33.4833,148.3833,
Grenfell,NSW,-33.8955,148.1644,
Pinnacle,NSW,-33.8568,147.9645,
Glenelg,NSW,-33.8568,147.9645,
Bimbi,NSW,-34.05,147.95,
The Troffs,NSW,-32.8333,147.6667,
Botfields,NSW,-33.1231,147.9104,
Milby,NSW,-32.8231,146.6359,
Kiacatoo,NSW,-33.0652,146.8179,
Eremerang,NSW,-32.6274,146.3999,
Euabalong,NSW,-33.1101,146.4703,
Mount Hope,NSW,-32.839,145.8806,
Bobadah,NSW,-32.3083,146.6914,
Condobolin,NSW,-33.0888,147.1514,
Hurstville Bc,NSW,-33.9537,151.1175,
Kingsgrove Dc,NSW,-33.9537,151.1175,
Sutherland,NSW,-34.031,151.0553,
Kogarah Bay,NSW,-33.9795,151.1212,
Ramsgate Beach,NSW,-33.9852,151.1463,
Monterey,NSW,-33.9725,151.1481,
Sandringham,NSW,-33.9945,151.1391,
Dolls Point,NSW,-33.9934,151.1447,
Sans Souci,NSW,-33.9899,151.1333,
Hurstville Grove,NSW,-33.9799,151.0903,
Hurstville Westfield,NSW,-33.9799,151.0903,
Carss Park,NSW,-33.9867,151.1173,
Blakehurst,NSW,-33.9915,151.1088,
Kyle Bay,NSW,-33.9879,151.0994,
Connells Point,NSW,-33.9883,151.0909,
Penshurst,NSW,-33.9667,151.0833,
Mortdale,NSW,-33.969,151.0723,
Oatley,NSW,-33.98,151.072,
Mendooran,NSW,-31.8229,149.1222,
New Mollyan,NSW,-31.5952,149.233,
Tallaganda,NSW,-34.7699,149.2856,
Breadalbane,NSW,-34.8,149.4833,
Mountain Creek,NSW,-35.7652,147.1346,
Little Billabong,NSW,-35.5818,147.5346,
Holbrook,NSW,-35.721,147.316,
Lankeys Creek,NSW,-35.8152,147.6512,
Bowna,NSW,-35.9348,147.1372,
Coppabella,NSW,-35.7843,147.3529,
Carnsdale,NSW,-35.6637,147.0787,
Morven,NSW,-35.6606,147.119,
Mangoplah,NSW,-35.3833,147.25,
Humula,NSW,-35.4896,147.7615,
Oberne,NSW,-35.4068,147.8375,
Boree Creek,NSW,-35.1066,146.6085,
Rosewood,NSW,-35.673,147.8626,
Wallabadah,NSW,-31.5425,150.8282,
Borambil,NSW,-31.5071,150.6419,
Yarraman,NSW,-31.6627,150.1436,
Bundella,NSW,-31.5664,149.9929,
Orange Grove,NSW,-32.0473,146.6726,
Meermaul,NSW,-31.0333,150.2167,
Ghoolendaadi,NSW,-30.9493,149.8974,
Burburgate,NSW,-31.0255,149.8413,
Gunnembene,NSW,-31.0255,149.8413,
Noggabri,NSW,-31.0255,149.8413,
Coocooboonah,NSW,-31.0,150.1333,
Basin Plain,NSW,-31.0255,149.8413,
Milroy,NSW,-31.15,150.05,
Willala,NSW,-30.8152,149.8679,
Paradise,NSW,-29.6633,151.1994,
Kings Plains,NSW,-29.6633,151.1994,
Woodstock,NSW,-29.6633,151.1994,
Newstead,NSW,-29.8333,151.35,
Long Plain,NSW,-29.6633,151.1994,
Oakwood,NSW,-29.6458,151.0442,
Narrabri West,NSW,-30.3333,149.75,
Rocky Creek,NSW,-30.0333,150.2667,
Milguy,NSW,-29.5088,150.1687,
Tikitere,NSW,-29.8102,149.8062,
Bullarah,NSW,-29.5074,149.1209,
Moree East,NSW,-29.8102,149.8062,
Koloona,NSW,-29.626,150.7333,
Mungle,NSW,-28.8445,150.4042,
Boggabilla,NSW,-28.6048,150.3593,
Kulnura,NSW,-33.205,151.1759,
Wendoree Park,NSW,-33.4566,151.1675,
Glenworth Valley,NSW,-33.4073,151.1842,
Point Frederick,NSW,-33.4404,151.3432,
Gosford West,NSW,-33.4258,151.317,
Erina,NSW,-33.4322,151.3897,
West Gosford,NSW,-33.4258,151.317,
Mount White,NSW,-33.4532,151.2004,
Mount Elliot,NSW,-33.4009,151.3879,
Tascott,NSW,-33.4502,151.3137,
Donovans Forest,NSW,-33.3953,151.2831,
Bucketty,NSW,-33.3953,151.2831,
Mooney Mooney Creek,NSW,-33.4669,151.212,
Point Clare,NSW,-33.4438,151.3273,
Ten Mile Hollow,NSW,-33.3953,151.2831,
Lower Mangrove,NSW,-33.4,151.15,
Gosford,NSW,-33.4244,151.344,
East Gosford,NSW,-33.4387,151.3534,
Upper Mangrove,NSW,-33.2833,151.1167,
Springfield,NSW,-33.4277,151.3763,
Erina Fair,NSW,-33.3953,151.2831,
Dunolly,NSW,-32.6377,151.093,
Putty,NSW,-32.9652,150.6679,
Camberwell,NSW,-32.4833,151.0833,
Glendonbrook,NSW,-32.6377,151.093,
Westbrook,NSW,-32.6377,151.093,
Clydesdale,NSW,-32.6377,151.093,
Darlington,NSW,-33.891,151.1955,
Greenlands,NSW,-32.6377,151.093,
Combo,NSW,-32.6377,151.093,
Big Yengo,NSW,-32.8931,150.8457,
Singleton,NSW,-32.5674,151.166,
Howick,NSW,-32.6377,151.093,
Reedy Creek,NSW,-32.6377,151.093,
Bulga,NSW,-32.6667,151.0167,
Mount Olive,NSW,-32.6377,151.093,
Gowrie,NSW,-31.35,150.85,
Singleton Dc,NSW,-32.6377,151.093,
Dural,NSW,-33.6833,151.0167,
St Clair,NSW,-33.7973,150.7847,
Broke,NSW,-32.7512,151.1045,
Ravensworth,NSW,-32.4363,151.0541,
Wollemi,NSW,-33.044,150.6799,
Tennyson,NSW,-33.533,150.7375,
North Richmond,NSW,-33.5812,150.7194,
Kurmond,NSW,-33.5533,150.6947,
Hill Plain,NSW,-35.4751,144.9049,
Jimaringle,NSW,-35.4751,144.9049,
Moonahcullah,NSW,-35.4751,144.9049,
Yallakool,NSW,-35.4751,144.9049,
Benarca,NSW,-35.4751,144.9049,
Willurah,NSW,-35.4751,144.9049,
Steam Plains,NSW,-35.4751,144.9049,
Bullatale,NSW,-35.7409,145.084,
Gulpa,NSW,-35.7,144.8833,
Mathoura,NSW,-35.8152,144.9012,
Cornalla,NSW,-35.4751,144.9049,
Deniliquin North,NSW,-35.4751,144.9049,
Brassi,NSW,-35.5034,144.7183,
Barratta,NSW,-35.2955,144.5737,
Moira,NSW,-35.9318,144.8346,
Tangmangaroo,NSW,-34.65,148.8167,
Bookham,NSW,-34.8126,148.6396,
Wee Jasper,NSW,-35.1116,148.6766,
Nanangroe,NSW,-34.9,148.4667,
Dog Trap Crossing,NSW,-34.7665,148.8247,
Cavan,NSW,-34.7665,148.8247,
Berremangra,NSW,-34.8,148.4833,
Goondah,NSW,-34.7333,148.7333,
Manton,NSW,-34.7665,148.8247,
Burrinjuck,NSW,-35.0005,148.5976,
Mulgowrie,NSW,-34.2972,149.3538,
Greenmantle,NSW,-33.9333,149.1,
Glenerin,NSW,-34.2972,149.3538,
Third Creek,NSW,-34.2972,149.3538,
Junction Point,NSW,-34.2972,149.3538,
Bigga,NSW,-34.0833,149.15,
Fullerton,NSW,-34.2333,149.55,
Hadley,NSW,-34.1506,149.5864,
Tuena,NSW,-34.0235,149.3262,
Cottawalla,NSW,-34.2972,149.3538,
Peelwood,NSW,-34.1068,149.4346,
Thalaba,NSW,-34.2667,149.5167,
Blanket Flat,NSW,-34.15,149.2167,
Godfreys Creek,NSW,-34.1485,148.7012,
Kenyu,NSW,-34.3067,148.8233,
Goba Creek,NSW,-34.3067,148.8233,
Nubba,NSW,-34.5329,148.2352,
Beggan Beggan,NSW,-34.6818,148.2679,
Aurville,NSW,-34.55,148.3368,
Demondrille,NSW,-34.55,148.3368,
Prunevale,NSW,-34.55,148.3368,
Garangula,NSW,-34.55,148.3368,
Wombat,NSW,-34.4167,148.25,
Bundarbo,NSW,-34.7836,148.2998,
Jugiong,NSW,-34.8333,148.3333,
Cooneys Creek,NSW,-34.7339,148.2662,
Mount Collins,NSW,-33.8998,148.6834,
Westville,NSW,-33.7667,148.8,
Cowra,NSW,-33.8355,148.6966,
Noonbinna,NSW,-33.8834,148.6441,
Crowther,NSW,-34.1167,148.4833,
Wirrimah,NSW,-34.119,148.407,
Wyangala,NSW,-33.968,148.9482,
Hornsby,NSW,-33.7024,151.0993,
Wahroonga,NSW,-33.7182,151.1156,
Hornsby Heights,NSW,-33.6713,151.0943,
Mount Kuring-Gai,NSW,-33.642,151.1287,
Berowra,NSW,-33.6208,151.1509,
Cowan,NSW,-33.5956,151.1686,
Berowra Waters,NSW,-33.6035,151.1202,
Berowra Creek,NSW,-33.5441,151.1419,
Berowra Heights,NSW,-33.6121,151.1375,
Westleigh,NSW,-33.7118,151.0714,
Thornleigh,NSW,-33.7323,151.079,
Pennant Hills,NSW,-33.7378,151.0722,
North Epping,NSW,-33.7594,151.0925,
Epping,NSW,-33.7727,151.0818,
West Pennant Hills,NSW,-33.7457,151.0476,
Cherrybrook,NSW,-33.722,151.0461,
Castle Hill,NSW,-33.7333,151.0,
Hillside,NSW,-33.2794,148.2173,
Canoelands,NSW,-33.5,151.0667,
Forest Glen,NSW,-33.5502,151.0138,
Berrilee,NSW,-33.6155,151.0914,
Fiddletown,NSW,-33.6,151.05,
Arcadia,NSW,-33.6167,151.0333,
Galston,NSW,-33.653,151.0471,
Gladesville,NSW,-33.8333,151.1333,
Hunters Hill,NSW,-33.8343,151.1459,
Hunters Hill West,NSW,-33.8373,151.1576,
Woolwich,NSW,-33.8402,151.1694,
Tennyson Point,NSW,-33.8317,151.1168,
Boronia Park,NSW,-33.8374,151.1328,
Monash Park,NSW,-33.8374,151.1328,
Henley,NSW,-33.8434,151.1356,
Huntleys Cove,NSW,-33.838,151.1379,
Huntleys Point,NSW,-33.8405,151.1402,
Australia Square,NSW,-34.5994,150.4017,
Kensington,NSW,-33.9202,151.2224,
Rozelle,NSW,-33.8614,151.1705,
Lilyfield,NSW,-33.875,151.1653,
Leichhardt,NSW,-33.8834,151.1562,
Balmain,NSW,-33.8548,151.1833,
Birchgrove,NSW,-33.8516,151.1824,
Balmain East,NSW,-33.8571,151.1928,
Westgate,NSW,-33.8941,151.1642,
Stanmore,NSW,-33.8941,151.1642,
Lewisham,NSW,-33.8972,151.1488,
Petersham North,NSW,-33.8959,151.1519,
Petersham,NSW,-33.8946,151.1549,
Missenden Road,NSW,-33.8897,151.1764,
Croydon,NSW,-33.8833,151.1167,
Croydon Park,NSW,-33.8658,151.1016,
Enfield South,NSW,-33.8658,151.1016,
Ashbury,NSW,-33.8978,151.1196,
Canterbury,NSW,-33.9119,151.1186,
Hurlstone Park,NSW,-33.9099,151.1287,
Dulwich Hill,NSW,-33.9041,151.1394,
Bonshaw,NSW,-29.0479,151.2757,
Ashford,NSW,-29.3219,151.0931,
Limestone,NSW,-29.1228,151.14,
Rocky Creek,NSW,-29.3,151.3667,
Tungsten,NSW,-29.2667,151.6833,
Torrington,NSW,-29.3152,151.691,
Tent Hill,NSW,-29.4333,151.6667,
Deepwater,NSW,-29.4404,151.8461,
Twin Rivers,NSW,-28.7167,150.6938,
Camp Creek,NSW,-28.882,151.0203,
Cootamundra,NSW,-34.6409,148.0284,
Cooba,NSW,-34.9667,147.8833,
Bundure,NSW,-35.1708,146.0078,
Arakoon,NSW,-30.8875,153.0721,
South West Rocks,NSW,-30.8855,153.0413,
Yellow Rock,NSW,-34.6,150.7333,
North Macquarie,NSW,-34.5634,150.7492,
Tongarra,NSW,-34.5833,150.6833,
Albion Park Rail,NSW,-34.5663,150.7918,
Jamberoo,NSW,-34.6474,150.7746,
Kiama,NSW,-34.6683,150.8522,
Curramore,NSW,-34.6234,150.7607,
Kiama Downs,NSW,-34.6334,150.8546,
Bombo,NSW,-34.6521,150.8596,
Kiama Heights,NSW,-34.7033,150.8384,
Minnamurra,NSW,-34.6226,150.8503,
Budderoo,NSW,-34.7768,150.6865,
Coolangatta,NSW,-34.8528,150.7262,
Wattamolla,NSW,-34.7333,150.65,
Woodhill,NSW,-34.7291,150.6771,
Berry,NSW,-34.7751,150.6944,
Broughton Vale,NSW,-34.732,150.718,
Shoalhaven Heads,NSW,-34.8509,150.7451,
Brogers Creek,NSW,-34.6977,150.6863,
Broughton,NSW,-34.732,150.718,
Hornsby Westfield,NSW,-33.7253,151.1613,
Killara,NSW,-33.766,151.1621,
East Killara,NSW,-33.7554,151.1815,
Gordon,NSW,-33.7553,151.1512,
West Pymble,NSW,-33.7667,151.1333,
North Turramurra,NSW,-33.7131,151.1464,
Bobbin Head,NSW,-33.7312,151.127,
South Turramurra,NSW,-33.7494,151.1126,
Urbenville,NSW,-28.4732,152.5494,
Beaury Creek,NSW,-28.5315,152.4799,
Upper Tooloom,NSW,-28.5336,152.4376,
Wallaby Creek,NSW,-28.5315,152.4799,
Tooloom,NSW,-28.5878,152.4527,
North Arm,NSW,-28.3702,153.3425,
Murwillumbah South,NSW,-28.3273,153.3934,
Pumpenbil,NSW,-28.3784,153.1461,
Smiths Creek,NSW,-28.4277,153.378,
Bray Park,NSW,-28.3414,153.3761,
Cedar Creek,NSW,-28.3702,153.3425,
Dungay,NSW,-28.2724,153.3585,
Tomewin,NSW,-28.2444,153.3763,
Murwillumbah Dc,NSW,-28.3702,153.3425,
Eungella,NSW,-28.3534,153.3161,
Fernvale,NSW,-28.3652,153.419,
Crystal Creek,NSW,-28.3143,153.3151,
Tyalgum Creek,NSW,-28.3535,153.1857,
Upper Crystal Creek,NSW,-28.2997,153.3014,
Numinbah,NSW,-28.2774,153.2535,
Limpinwood,NSW,-28.3076,153.2173,
Burgooney,NSW,-33.3861,146.5752,
Murrin Bridge,NSW,-33.2068,146.3711,
Lake Cargelligo,NSW,-33.2988,146.373,
Wargambegal,NSW,-33.2972,146.4397,
Tullamore,NSW,-32.6311,147.5661,
Yethera,NSW,-32.55,147.5833,
Morisset,NSW,-33.108,151.4871,
Morisset Park,NSW,-33.1198,151.537,
Bonnells Bay,NSW,-33.1097,151.5323,
Brightwaters,NSW,-33.1136,151.5447,
Balcolyn,NSW,-33.0957,151.552,
Sunshine,NSW,-33.1124,151.5616,
Yarrawonga Park,NSW,-33.1003,151.5469,
Mandalong,NSW,-33.1333,151.4333,
Dora Creek,NSW,-33.0814,151.4968,
Eraring,NSW,-33.0733,151.5225,
Mirrabooka,NSW,-33.111,151.5543,
Myuna Bay,NSW,-33.0556,151.5381,
Silverwater,NSW,-33.104,151.5636,
Windermere Park,NSW,-33.121,151.5307,
Wangi Wangi,NSW,-33.0718,151.5984,
Killingworth,NSW,-32.9341,151.556,
Belmont South,NSW,-33.0493,151.6569,
Croudace Bay,NSW,-33.0048,151.6482,
Valentine,NSW,-33.015,151.6429,
Marks Point,NSW,-33.0564,151.6496,
Belmont,NSW,-33.0274,151.6601,
Little Pelican,NSW,-33.0823,151.6455,
Blacksmiths,NSW,-33.0717,151.6553,
Middle Camp,NSW,-33.15,151.6333,
Pinny Beach,NSW,-33.1217,151.639,
Cams Wharf,NSW,-33.1261,151.6209,
Catherine Hill Bay,NSW,-33.1667,151.6333,
Murrays Beach,NSW,-33.1175,151.6212,
Swansea Heads,NSW,-33.0965,151.655,
Caves Beach,NSW,-33.1064,151.644,
Swansea,NSW,-33.0877,151.6375,
Pelican,NSW,-33.0724,151.6455,
Nords Wharf,NSW,-33.1313,151.6073,
Warners Bay,NSW,-32.9725,151.6527,
Lakelands,NSW,-32.9619,151.6497,
Eleebana,NSW,-32.9896,151.6364,
Coal Point,NSW,-33.0423,151.6116,
Toronto,NSW,-33.0,151.6,
Arcadia Vale,NSW,-33.0605,151.5841,
Fennell Bay,NSW,-32.9922,151.6001,
Rathmines,NSW,-33.0377,151.5844,
Balmoral,NSW,-33.0463,151.58,
Buttaba,NSW,-33.0533,151.5787,
Bolton Point,NSW,-33.0018,151.6101,
Kilaben Bay,NSW,-33.024,151.592,
Blackalls Park,NSW,-32.9989,151.5802,
Fishing Point,NSW,-33.0538,151.5948,
Carey Bay,NSW,-33.0266,151.6057,
Fassifern,NSW,-32.9833,151.5833,
Marmong Point,NSW,-32.9806,151.6184,
Speers Point,NSW,-32.9638,151.6262,
Booragul,NSW,-32.9749,151.6098,
Teralba,NSW,-32.9667,151.6,
West Wallsend,NSW,-32.9,151.5833,
Seahampton,NSW,-32.8895,151.5832,
Wallsend South,NSW,-33.0197,151.596,
Wallsend Dc,NSW,-33.0197,151.596,
Fletcher,NSW,-32.8723,151.6401,
Minmi,NSW,-32.8783,151.6173,
Maryland,NSW,-32.8789,151.6614,
Highfields,NSW,-32.9533,151.7123,
Kotara Fair,NSW,-32.9466,151.7025,
Dudley,NSW,-32.9937,151.722,
Charlestown,NSW,-32.9683,151.6932,
Redhead,NSW,-33.0118,151.7114,
Whitebridge,NSW,-32.9744,151.7161,
Mount Hutton,NSW,-32.9833,151.6701,
Kotara East,NSW,-32.9265,151.7011,
Buchanan,NSW,-32.8305,151.5312,
Brunkerville,NSW,-32.9425,151.4795,
Mulbring,NSW,-32.9048,151.4851,
Freemans Waterhole,NSW,-32.9847,151.4846,
Mount Vincent,NSW,-32.9271,151.4902,
Richmond Vale,NSW,-32.8661,151.535,
Metford Dc,NSW,-32.8349,151.1279,
Lane Cove Dc,NSW,-33.7606,151.1878,
Morundah,NSW,-34.9333,146.3,
Uroly,NSW,-34.841,146.4372,
Paynters Siding,NSW,-34.841,146.4372,
Faithfull,NSW,-34.841,146.4372,
Birrego,NSW,-34.841,146.4372,
Widgiewa,NSW,-35.0525,146.2077,
Kywong,NSW,-34.9811,146.7479,
Coolaness,NSW,-28.8388,153.1153,
